PLZ,Bestimmungsort,OKZ,Ortschaft,GEMNR,GEMNAM
4731,Prambachkirchen,8129,Langstögen,40508,Prambachkirchen
4731,Prambachkirchen,8130,Mairing,40508,Prambachkirchen
4731,Prambachkirchen,8131,Mittergallsbach,40508,Prambachkirchen
4731,Prambachkirchen,8134,Oberdoppl,40508,Prambachkirchen
4731,Prambachkirchen,8135,Obereschlbach,40508,Prambachkirchen
4731,Prambachkirchen,8136,Oberfreundorf,40508,Prambachkirchen
4731,Prambachkirchen,8137,Obergallsbach,40508,Prambachkirchen
4731,Prambachkirchen,8138,Pertmannshub,40508,Prambachkirchen
4731,Prambachkirchen,8139,Prambachkirchen,40508,Prambachkirchen
4731,Prambachkirchen,8140,Prattsdorf,40508,Prambachkirchen
4731,Prambachkirchen,8142,Sallmannsberg,40508,Prambachkirchen
4731,Prambachkirchen,8144,Stallberg,40508,Prambachkirchen
4731,Prambachkirchen,8145,Steinbruch,40508,Prambachkirchen
4731,Prambachkirchen,8146,Taubing,40508,Prambachkirchen
4731,Prambachkirchen,8147,Unterbruck,40508,Prambachkirchen
4731,Prambachkirchen,8148,Unterdoppl,40508,Prambachkirchen
4731,Prambachkirchen,8149,Untereschlbach,40508,Prambachkirchen
4731,Prambachkirchen,8150,Untergallsbach,40508,Prambachkirchen
4731,Prambachkirchen,8151,Unterprambach,40508,Prambachkirchen
4731,Prambachkirchen,8152,Uttenthal,40508,Prambachkirchen
4731,Prambachkirchen,8153,Weinberg,40508,Prambachkirchen
4731,Stroheim,8201,Birihub,40512,Stroheim
4731,Stroheim,8206,Gschnarret,40512,Stroheim
4731,Stroheim,8209,Kleinstroheim,40512,Stroheim
4731,Waizenkirchen,9551,Gföll,40831,Waizenkirchen
4731,Waizenkirchen,9564,Manzing,40831,Waizenkirchen
4731,Waizenkirchen,9575,Ritzing,40831,Waizenkirchen
4731,Waizenkirchen,9591,Watzenbach,40831,Waizenkirchen
4731,Waizenkirchen,9594,Weinzierlbruck,40831,Waizenkirchen
4732,Pollham,9296,Aigelsberg,40821,Pollham
4732,Pollham,9304,Kleingerstdoppl,40821,Pollham
4732,Prambachkirchen,8132,Mitterwinkl,40508,Prambachkirchen
4732,Prambachkirchen,8133,Niederwinkl,40508,Prambachkirchen
4732,Prambachkirchen,8141,Reith,40508,Prambachkirchen
4732,Sankt Thomas,9425,Ebenstraß,40826,Sankt Thomas
4732,Sankt Thomas,9426,Eppenedt,40826,Sankt Thomas
4732,Sankt Thomas,9427,Großgerstdopl,40826,Sankt Thomas
4732,Sankt Thomas,9428,Kirnwies,40826,Sankt Thomas
4732,Sankt Thomas,9429,Lameth,40826,Sankt Thomas
4732,Sankt Thomas,9430,Naichet,40826,Sankt Thomas
4732,Sankt Thomas,9431,Oberprambach,40826,Sankt Thomas
4732,Sankt Thomas,9432,Ramesedt,40826,Sankt Thomas
4732,Sankt Thomas,9433,Sankt Thomas,40826,Sankt Thomas
4732,Sankt Thomas,9434,Schmidgraben,40826,Sankt Thomas
4732,Sankt Thomas,9435,Straß,40826,Sankt Thomas
4732,Sankt Thomas,9436,Wimm,40826,Sankt Thomas
4732,St.Marienkirchen/Polsenz,8176,Kleingerstdoppl,40510,Sankt Marienkirchen an der Polsenz
4733,Heiligenberg,9033,Andling,40810,Heiligenberg
4733,Heiligenberg,9034,Au,40810,Heiligenberg
4733,Heiligenberg,9035,Bach,40810,Heiligenberg
4733,Heiligenberg,9036,Bruck,40810,Heiligenberg
4733,Heiligenberg,9037,Eitzenberg,40810,Heiligenberg
4733,Heiligenberg,9038,Freindorf,40810,Heiligenberg
4733,Heiligenberg,9039,Grub,40810,Heiligenberg
4733,Heiligenberg,9040,Haid,40810,Heiligenberg
4733,Heiligenberg,9041,Heiligenberg,40810,Heiligenberg
4733,Heiligenberg,9042,Irrenedt,40810,Heiligenberg
4733,Heiligenberg,9043,Laab,40810,Heiligenberg
4733,Heiligenberg,9044,Maiden,40810,Heiligenberg
4733,Heiligenberg,9045,Moos,40810,Heiligenberg
4733,Heiligenberg,9046,Oberleiten,40810,Heiligenberg
4733,Heiligenberg,9047,Schörgendorf,40810,Heiligenberg
4733,Heiligenberg,9048,Süssenbach,40810,Heiligenberg
4733,Heiligenberg,9049,Wassergraben,40810,Heiligenberg
4741,Hofkirchen an der Trattnach,9062,Still,40811,Hofkirchen an der Trattnach
4741,Rottenbach,9364,Rappoltsberg,40823,Rottenbach
4741,Wendling,9635,Dötzledt,40834,Wendling
4741,Wendling,9636,Eck,40834,Wendling
4741,Wendling,9637,Fellhof,40834,Wendling
4741,Wendling,9638,Gassen,40834,Wendling
4741,Wendling,9639,Gugenedt,40834,Wendling
4741,Wendling,9640,Hareding,40834,Wendling
4741,Wendling,9641,Hub,40834,Wendling
4741,Wendling,9642,Kubing,40834,Wendling
4741,Wendling,9643,Lehen,40834,Wendling
4741,Wendling,9644,Märzendorf,40834,Wendling
4741,Wendling,9645,Oberhöglham,40834,Wendling
4741,Wendling,9646,Oberhof,40834,Wendling
4741,Wendling,9648,Pauredt,40834,Wendling
4741,Wendling,9649,Penesedt,40834,Wendling
4741,Wendling,9650,Perndorf,40834,Wendling
4741,Wendling,9651,Unterhöglham,40834,Wendling
4741,Wendling,9652,Weberndorf,40834,Wendling
4741,Wendling,9653,Weeg,40834,Wendling
4741,Wendling,9654,Wendling,40834,Wendling
4741,Wendling,9655,Zupfing,40834,Wendling
4742,Pram,1615,Gewerbepark,40822,Pram
4742,Pram,9312,Asbach,40822,Pram
4742,Pram,9313,Bernhartsleiten,40822,Pram
4742,Pram,9314,Bruck,40822,Pram
4742,Pram,9315,Doppl,40822,Pram
4742,Pram,9316,Durrach,40822,Pram
4742,Pram,9317,Echtsberg,40822,Pram
4742,Pram,9318,Edt,40822,Pram
4742,Pram,9319,Feldegg,40822,Pram
4742,Pram,9320,Forsthub,40822,Pram
4742,Pram,9321,Gattring,40822,Pram
4742,Pram,9322,Gerhartsbrunn,40822,Pram
4742,Pram,9323,Gries,40822,Pram
4742,Pram,9324,Großpoxruck,40822,Pram
4742,Pram,9325,Grübl,40822,Pram
4742,Pram,9326,Gstöcket,40822,Pram
4742,Pram,9327,Hebetsberg,40822,Pram
4742,Pram,9328,Hochhub,40822,Pram
4742,Pram,9329,Irringsdorf,40822,Pram
4742,Pram,9330,Kleinpoxruck,40822,Pram
4742,Pram,9331,Klinget,40822,Pram
4742,Pram,9332,Kornrödt,40822,Pram
4742,Pram,9333,Lucka,40822,Pram
4742,Pram,9334,Lughof,40822,Pram
4742,Pram,9335,Oberprenning,40822,Pram
4742,Pram,9336,Pram,40822,Pram
4742,Pram,9337,Pramberg,40822,Pram
4742,Pram,9338,Rabenberg,40822,Pram
4742,Pram,9339,Rabenthal,40822,Pram
4742,Pram,9340,Renhartsberg,40822,Pram
4742,Pram,9341,Rotten,40822,Pram
4742,Pram,9342,Rühring,40822,Pram
4742,Pram,9343,Schulterzucker,40822,Pram
4742,Pram,9344,Standharting,40822,Pram
4742,Pram,9345,Steinbruck,40822,Pram
4742,Pram,9346,Straß,40822,Pram
4742,Pram,9347,Unterleiten,40822,Pram
4742,Pram,9348,Unterprenning,40822,Pram
4742,Pram,9349,Viertlbach,40822,Pram
4742,Pram,9350,Wallner,40822,Pram
4742,Pram,9351,Wimm,40822,Pram
4743,Peterskirchen,10586,Aggstein,41222,Peterskirchen
4743,Peterskirchen,10587,Böcklarn,41222,Peterskirchen
4743,Peterskirchen,10588,Brenning,41222,Peterskirchen
4743,Peterskirchen,10589,Dorf,41222,Peterskirchen
4743,Peterskirchen,10590,Eschlried,41222,Peterskirchen
4743,Peterskirchen,10592,Hilligan,41222,Peterskirchen
4743,Peterskirchen,10593,Maierhof,41222,Peterskirchen
4743,Peterskirchen,10594,Manhartsberg,41222,Peterskirchen
4743,Peterskirchen,10595,Manhartsgrub,41222,Peterskirchen
4743,Peterskirchen,10596,Mari,41222,Peterskirchen
4743,Peterskirchen,10597,Maribach,41222,Peterskirchen
4743,Peterskirchen,10598,Osternach,41222,Peterskirchen
4743,Peterskirchen,10599,Peterskirchen,41222,Peterskirchen
4743,Peterskirchen,10600,Untermauer,41222,Peterskirchen
4743,Peterskirchen,10601,Wolketsedt,41222,Peterskirchen
4751,Altmannsdorf,17552,Altmannsdorf,41405,Dorf an der Pram
4751,Dorf an der Pram,11443,Augendobl,41405,Dorf an der Pram
4751,Dorf an der Pram,11444,Außerjebing,41405,Dorf an der Pram
4751,Dorf an der Pram,11445,Dorf,41405,Dorf an der Pram
4751,Dorf an der Pram,11446,Großreiting,41405,Dorf an der Pram
4751,Dorf an der Pram,11447,Habetswohl,41405,Dorf an der Pram
4751,Dorf an der Pram,11448,Hinterndobl,41405,Dorf an der Pram
4751,Dorf an der Pram,11449,Kleinreiting,41405,Dorf an der Pram
4751,Dorf an der Pram,11450,Kumpfmühl,41405,Dorf an der Pram
4751,Dorf an der Pram,11451,Lohndorf,41405,Dorf an der Pram
4751,Dorf an der Pram,11452,Mitterjebing,41405,Dorf an der Pram
4751,Dorf an der Pram,11453,Mundorfing,41405,Dorf an der Pram
4751,Dorf an der Pram,11454,Natzing,41405,Dorf an der Pram
4751,Dorf an der Pram,11455,Obernparz,41405,Dorf an der Pram
4751,Dorf an der Pram,11456,Parting,41405,Dorf an der Pram
4751,Dorf an der Pram,11457,Pimingsdorf,41405,Dorf an der Pram
4751,Dorf an der Pram,11458,Roiding,41405,Dorf an der Pram
4751,Dorf an der Pram,11459,Schacha,41405,Dorf an der Pram
4751,Dorf an der Pram,11460,Schatzdorf,41405,Dorf an der Pram
4751,Dorf an der Pram,11461,Stögen,41405,Dorf an der Pram
4751,Dorf an der Pram,11462,Thalling,41405,Dorf an der Pram
4751,Dorf an der Pram,11463,Vorderndobl,41405,Dorf an der Pram
4751,Dorf an der Pram,11464,Weigljebing,41405,Dorf an der Pram
4751,Taiskirchen im Innkreis,10713,Schatzdorf,41231,Taiskirchen im Innkreis
4752,Birkenallee,17782,Birkenallee,41416,Riedau
4752,Lambrechten,10442,Baumgarten,41212,Lambrechten
4752,Riedau,1328,Achleiten,41416,Riedau
4752,Riedau,1343,Schwabenbach,41416,Riedau
4752,Riedau,11615,Berg,41416,Riedau
4752,Riedau,11616,Habach,41416,Riedau
4752,Riedau,11617,Bayrisch-Habach,41416,Riedau
4752,Riedau,11618,Ottenedt,41416,Riedau
4752,Riedau,11619,Pomedt,41416,Riedau
4752,Riedau,11620,Riedau,41416,Riedau
4752,Riedau,11621,Schwaben,41416,Riedau
4752,Riedau,11622,Stieredt,41416,Riedau
4752,Riedau,11623,Vormarkt,41416,Riedau
4752,Riedau,11624,Wildhag,41416,Riedau
4753,Lambrechten,10458,Sittling,41212,Lambrechten
4753,Taiskirchen im Innkreis,10689,Aichet,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10690,Altmannsdorf,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10691,Arling,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10692,Baumgarten,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10693,Brandstätten,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10694,Breitenried,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10695,Bruckleiten,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10696,Edtleiten,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10697,Ellerbach,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10698,Flohleiten,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10699,Gansing,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10700,Gotthalmsedt,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10701,Günzing,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10702,Helfingsdorf,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10703,Hohenerlach,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10704,Jebing,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10705,Jedretsberg,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10706,Kainzing,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10707,Kleingaisbach,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10708,Kühdobl,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10709,Lacken,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10711,Petersham,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10714,Sittling,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10715,Taiskirchen im Innkreis,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10716,Tiefenbach,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10717,Wiesenberg,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10718,Wietraun,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10719,Wohleiten,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10720,Wolfsedt,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,10721,Zahra,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,16485,Unterbreitenried,41231,Taiskirchen im Innkreis
4753,Taiskirchen im Innkreis,16486,Lindet,41231,Taiskirchen im Innkreis
4754,Andrichsfurt,10292,Albertsedt,41201,Andrichsfurt
4754,Andrichsfurt,10293,Andrichsfurt,41201,Andrichsfurt
4754,Andrichsfurt,10295,Furt,41201,Andrichsfurt
4754,Andrichsfurt,10296,Gehnbach,41201,Andrichsfurt
4754,Andrichsfurt,10297,Irger,41201,Andrichsfurt
4754,Andrichsfurt,10298,Krammern,41201,Andrichsfurt
4754,Andrichsfurt,10299,Moosedt,41201,Andrichsfurt
4754,Andrichsfurt,10301,Pötting,41201,Andrichsfurt
4754,Andrichsfurt,10302,Raschhof,41201,Andrichsfurt
4754,Andrichsfurt,10303,Steingreß,41201,Andrichsfurt
4754,Andrichsfurt,10305,Walchshausen,41201,Andrichsfurt
4754,Andrichsfurt,10306,Weilhart,41201,Andrichsfurt
4754,Peterskirchen,10591,Furt,41222,Peterskirchen
4754,Utzenaich,10733,Albertsedt,41233,Utzenaich
4754,Utzenaich,10748,Straß,41233,Utzenaich
4755,Altschwendt,11338,Hausmanning,41401,Altschwendt
4755,Zell an der Pram,5941,Blümling,41430,Zell an der Pram
4755,Zell an der Pram,11854,Aiglbrechting,41430,Zell an der Pram
4755,Zell an der Pram,11856,Bernetsedt,41430,Zell an der Pram
4755,Zell an der Pram,11857,Brandesleiten,41430,Zell an der Pram
4755,Zell an der Pram,11858,Dobl,41430,Zell an der Pram
4755,Zell an der Pram,11859,Dorf,41430,Zell an der Pram
4755,Zell an der Pram,11860,Eichberg,41430,Zell an der Pram
4755,Zell an der Pram,11861,Fuckersberg,41430,Zell an der Pram
4755,Zell an der Pram,11862,Gmeinedt,41430,Zell an der Pram
4755,Zell an der Pram,11863,Habekendobl,41430,Zell an der Pram
4755,Zell an der Pram,11864,Hellwagen,41430,Zell an der Pram
4755,Zell an der Pram,11865,Holzedt,41430,Zell an der Pram
4755,Zell an der Pram,11866,Hub,41430,Zell an der Pram
4755,Zell an der Pram,11867,Jebling,41430,Zell an der Pram
4755,Zell an der Pram,11868,Krena,41430,Zell an der Pram
4755,Zell an der Pram,11869,Obergriesbach,41430,Zell an der Pram
4755,Zell an der Pram,11870,Ornetsedt,41430,Zell an der Pram
4755,Zell an der Pram,11871,Point,41430,Zell an der Pram
4755,Zell an der Pram,11872,Reischenbach,41430,Zell an der Pram
4755,Zell an der Pram,11873,Schwarzgrub,41430,Zell an der Pram
4755,Zell an der Pram,11874,Sienleiten,41430,Zell an der Pram
4755,Zell an der Pram,11875,Stögen,41430,Zell an der Pram
4755,Zell an der Pram,11876,Tischling,41430,Zell an der Pram
4755,Zell an der Pram,11877,Weireth,41430,Zell an der Pram
4755,Zell an der Pram,11878,Wiesing,41430,Zell an der Pram
4755,Zell an der Pram,11879,Wildhag,41430,Zell an der Pram
4755,Zell an der Pram,11880,Willing,41430,Zell an der Pram
4755,Zell an der Pram,11881,Würting,41430,Zell an der Pram
4755,Zell an der Pram,11882,Zell an der Pram,41430,Zell an der Pram
4760,Raab,11581,Bründl,41414,Raab
4760,Raab,11582,Brünning,41414,Raab
4760,Raab,11583,Einburg,41414,Raab
4760,Raab,11584,Gautzham,41414,Raab
4760,Raab,11585,Großprambach,41414,Raab
4760,Raab,11586,Kleinpireth,41414,Raab
4760,Raab,11587,Krennhof,41414,Raab
4760,Raab,11588,Niederham,41414,Raab
4760,Raab,11589,Oberspitzling,41414,Raab
4760,Raab,11590,Pausing,41414,Raab
4760,Raab,11591,Raab,41414,Raab
4760,Raab,11592,Rackersedt,41414,Raab
4760,Raab,11593,Riedlhof,41414,Raab
4760,Raab,11594,Thal,41414,Raab
4760,Raab,11595,Ungering,41414,Raab
4760,Raab,11596,Weeg,41414,Raab
4760,Sankt Willibald,11735,Kleinpireth,41421,Sankt Willibald
4761,Enzenkirchen,11485,Enzenkirchen,41408,Enzenkirchen
4761,Enzenkirchen,11486,Goldberg,41408,Enzenkirchen
4761,Enzenkirchen,11487,Hacking,41408,Enzenkirchen
4761,Enzenkirchen,11488,Heitzing,41408,Enzenkirchen
4761,Enzenkirchen,11489,Hintersberg,41408,Enzenkirchen
4761,Enzenkirchen,11490,Jagern,41408,Enzenkirchen
4761,Enzenkirchen,11491,Kenading,41408,Enzenkirchen
4761,Enzenkirchen,11492,Kriegen,41408,Enzenkirchen
4761,Enzenkirchen,11494,Matzing,41408,Enzenkirchen
4761,Enzenkirchen,11495,Mühlwitraun,41408,Enzenkirchen
4761,Enzenkirchen,11497,Oberau,41408,Enzenkirchen
4761,Enzenkirchen,11499,Oberleiten,41408,Enzenkirchen
4761,Enzenkirchen,11500,Bimmersdorf,41408,Enzenkirchen
4761,Enzenkirchen,11501,Ratzenbach,41408,Enzenkirchen
4761,Enzenkirchen,11503,Ruprechtsberg,41408,Enzenkirchen
4761,Enzenkirchen,11504,Schwarzenberg,41408,Enzenkirchen
4761,Enzenkirchen,11505,Straßwitraun,41408,Enzenkirchen
4761,Enzenkirchen,11506,Ungernberg,41408,Enzenkirchen
4762,Dick,17826,Dick,41421,Sankt Willibald
4762,Enzenkirchen,11493,Landersberg,41408,Enzenkirchen
4762,Enzenkirchen,11496,Oberantlang,41408,Enzenkirchen
4762,Enzenkirchen,11502,Reiting,41408,Enzenkirchen
4762,Geizedt,17825,Geizedt,41421,Sankt Willibald
4762,Natternbach,9213,Gschaid,40816,Natternbach
4762,Sankt Willibald,11732,Aichet,41421,Sankt Willibald
4762,Sankt Willibald,11733,Antlangkirchen,41421,Sankt Willibald
4762,Sankt Willibald,11734,Geiselham,41421,Sankt Willibald
4762,Sankt Willibald,11736,Oberantlang,41421,Sankt Willibald
4762,Sankt Willibald,11737,Patrichsham,41421,Sankt Willibald
4762,Sankt Willibald,11738,Sankt Willibald,41421,Sankt Willibald
